geo_point_2d;geo_shape;osm_id;couvert;capacite;nom;acces;payant;surveille;type;insee_com;nom_com;date_modif;notes
48.91437959905221,2.4042041;"{""coordinates"": [2.4042041, 48.91437959905221], ""type"": ""Point""}";n7846489219;NON;12;;public;NON;NON;arceaux;93001;Aubervilliers;2020-08;
48.83336249905166,2.3145083;"{""coordinates"": [2.3145083, 48.83336249905166], ""type"": ""Point""}";n2650141027;NON;14;;public;NON;NON;arceaux;75114;14e Arrondissement;2018-05;
48.91967719905225,2.0114257999999996;"{""coordinates"": [2.0114258, 48.91967719905225], ""type"": ""Point""}";n8732583616;NON;16;;public;NON;NON;arceaux;78498;Poissy;2021-05;
48.83500789905168,2.3080430000000005;"{""coordinates"": [2.308043, 48.83500789905168], ""type"": ""Point""}";n7555665076;NON;2;;public;NON;NON;arceaux;75115;15e Arrondissement;2020-12;
48.82159819905159,2.33252;"{""coordinates"": [2.33252, 48.82159819905159], ""type"": ""Point""}";n2682494227;NON;26;;public;NON;NON;arceaux;75114;14e Arrondissement;2019-12;
48.8532372990518,2.3537571999999995;"{""coordinates"": [2.3537572, 48.8532372990518], ""type"": ""Point""}";n8044390307;OUI;6;;privee;NON;NON;abri;75104;4e Arrondissement;2020-11;
48.826430399051624,2.3130965999999997;"{""coordinates"": [2.3130966, 48.826430399051624], ""type"": ""Point""}";n7297877695;NON;22;;public;NON;NON;arceaux;75114;14e Arrondissement;2020-03;
48.794472499051416,2.335028299999999;"{""coordinates"": [2.3350283, 48.794472499051416], ""type"": ""Point""}";n4271880560;OUI;4;;public;NON;NON;arceaux;94016;Cachan;2020-03;
48.8995314990521,2.3762823999999996;"{""coordinates"": [2.3762824, 48.8995314990521], ""type"": ""Point""}";n5309171212;NON;6;;public;NON;NON;arceaux;75119;19e Arrondissement;2018-05;
48.89118139905207,2.344309299999999;"{""coordinates"": [2.3443093, 48.89118139905207], ""type"": ""Point""}";n7195209638;NON;8;;public;NON;NON;arceaux;75118;18e Arrondissement;2020-02;
48.85243749905179,2.354937399999999;"{""coordinates"": [2.3549374, 48.85243749905179], ""type"": ""Point""}";n9117451266;NON;8;;public;NON;NON;inconnu;75104;4e Arrondissement;2021-09;
48.88132129905197,2.3805251;"{""coordinates"": [2.3805251, 48.88132129905197], ""type"": ""Point""}";n2499815494;NON;10;;public;NON;NON;arceaux;75119;19e Arrondissement;2021-05;
48.86814609905189,2.3248050999999994;"{""coordinates"": [2.3248051, 48.86814609905189], ""type"": ""Point""}";n9386410838;NON;14;;public;NON;NON;arceaux;75101;1er Arrondissement;2022-01;
48.882634999052,2.342614199999999;"{""coordinates"": [2.3426142, 48.882634999052], ""type"": ""Point""}";n816764761;NON;6;;public;NON;NON;arceaux;75118;18e Arrondissement;2020-11;
48.88116519905199,2.3103815999999986;"{""coordinates"": [2.3103816, 48.88116519905199], ""type"": ""Point""}";n5620642734;NON;6;;public;NON;NON;arceaux;75117;17e Arrondissement;2021-06;
48.855956299051805,2.4044510999999993;"{""coordinates"": [2.4044511, 48.855956299051805], ""type"": ""Point""}";n5045221791;NON;8;;public;NON;NON;arceaux;75120;20e Arrondissement;2018-05;
48.884119999052,2.3664301999999995;"{""coordinates"": [2.3664302, 48.884119999052], ""type"": ""Point""}";n5319181145;NON;6;;public;NON;NON;arceaux;75110;10e Arrondissement;2018-05;
48.85881239905184,2.350105599999999;"{""coordinates"": [2.3501056, 48.85881239905184], ""type"": ""Point""}";n5292542240;NON;12;;public;NON;NON;arceaux;75104;4e Arrondissement;2018-05;
48.78371829905134,2.4277155999999986;"{""coordinates"": [2.4277156, 48.78371829905134], ""type"": ""Point""}";n6468152689;NON;4;;public;NON;NON;arceaux;94002;Alfortville;2019-05;
48.99636109905278,2.0626244;"{""coordinates"": [2.0626244, 48.99636109905278], ""type"": ""Point""}";n6568278009;NON;2;;public;OUI;NON;arceaux;78382;Maurecourt;2019-06;
48.81103459905152,2.5003529;"{""coordinates"": [2.5003529, 48.81103459905152], ""type"": ""Point""}";n8687889753;NON;4;;public;NON;NON;arceaux;94017;Champigny-sur-Marne;2021-05;
48.87890439905197,2.3472886999999996;"{""coordinates"": [2.3472887, 48.87890439905197], ""type"": ""Point""}";n6983447399;NON;10;;public;NON;NON;arceaux;75109;9e Arrondissement;2020-09;
48.777333799051284,2.2923565999999993;"{""coordinates"": [2.2923566, 48.777333799051284], ""type"": ""Point""}";n4031341363;NON;8;École du Centre;public;NON;NON;arceaux;92071;Sceaux;2021-03;
48.780463699051325,2.2850863;"{""coordinates"": [2.2850863, 48.780463699051325], ""type"": ""Point""}";n4034728100;NON;8;Gymnase des Clos Saint-Marcel;public;NON;NON;arceaux;92071;Sceaux;2017-03;
48.8094896990515,2.2989615999999997;"{""coordinates"": [2.2989616, 48.8094896990515], ""type"": ""Point""}";n5699087121;NON;6;;public;NON;NON;arceaux;92020;Châtillon;2018-06;
48.74110276777666,2.3529575751829888;"{""coordinates"": [2.352957575182989, 48.74110276777666], ""type"": ""Point""}";w643438142;OUI;20;;public;NON;NON;arceaux;94065;Rungis;2019-03;
48.81677789905155,2.3859022000000003;"{""coordinates"": [2.3859022, 48.81677789905155], ""type"": ""Point""}";n2922594877;NON;8;;public;NON;NON;arceaux;94041;Ivry-sur-Seine;2014-06;
48.84898559905178,2.4056754999999987;"{""coordinates"": [2.4056755, 48.84898559905178], ""type"": ""Point""}";n2376889314;NON;10;;public;NON;NON;arceaux;75120;20e Arrondissement;2018-05;
48.84786789905176,2.5551158999999988;"{""coordinates"": [2.5551159, 48.84786789905176], ""type"": ""Point""}";n8390849426;NON;4;;public;NON;NON;arceaux;93051;Noisy-le-Grand;2021-02;
48.81815219905154,2.3289427999999983;"{""coordinates"": [2.3289428, 48.81815219905154], ""type"": ""Point""}";n5028868103;NON;6;;public;NON;NON;arceaux;92049;Montrouge;2019-07;
48.80602329905147,2.4711719;"{""coordinates"": [2.4711719, 48.80602329905147], ""type"": ""Point""}";n8108993258;NON;12;;public;NON;NON;arceaux;94068;Saint-Maur-des-Fossés;2020-11;
48.839550899051716,2.2635058;"{""coordinates"": [2.2635058, 48.839550899051716], ""type"": ""Point""}";n5615336512;NON;10;;public;NON;NON;inconnu;75116;16e Arrondissement;2018-05;
48.83561269905168,2.3969335000000003;"{""coordinates"": [2.3969335, 48.83561269905168], ""type"": ""Point""}";n7637504858;NON;14;;public;NON;NON;arceaux;75112;12e Arrondissement;2020-06;
48.832755399051656,2.3711888999999995;"{""coordinates"": [2.3711889, 48.832755399051656], ""type"": ""Point""}";n319695113;NON;0;;public;NON;NON;arceaux;75113;13e Arrondissement;2018-01;
48.848093399051756,2.342637999999999;"{""coordinates"": [2.342638, 48.848093399051756], ""type"": ""Point""}";n6570046980;NON;102;;public;NON;NON;arceaux;75105;5e Arrondissement;2019-06;
48.78149769905133,2.3725483;"{""coordinates"": [2.3725483, 48.78149769905133], ""type"": ""Point""}";n8210060675;NON;5;;public;NON;NON;autres;94081;Vitry-sur-Seine;2021-11;
48.73256019905097,2.286723099999999;"{""coordinates"": [2.2867231, 48.73256019905097], ""type"": ""Point""}";n5154159815;NON;3;;public;NON;NON;arceaux;91377;Massy;2021-10;
48.845601999051745,2.3846518999999997;"{""coordinates"": [2.3846519, 48.845601999051745], ""type"": ""Point""}";n5554274831;NON;0;;public;NON;NON;inconnu;75112;12e Arrondissement;2018-05;
48.902503899052135,2.3132016;"{""coordinates"": [2.3132016, 48.902503899052135], ""type"": ""Point""}";n4354529389;NON;6;;public;NON;NON;arceaux;92024;Clichy;2018-10;
48.80543449905147,2.141777199999999;"{""coordinates"": [2.1417772, 48.80543449905147], ""type"": ""Point""}";n8145737607;NON;2;;public;NON;NON;arceaux;78646;Versailles;2020-11;
48.86488999905187,2.2929582999999982;"{""coordinates"": [2.2929583, 48.86488999905187], ""type"": ""Point""}";n5615336473;NON;4;;public;NON;NON;inconnu;75116;16e Arrondissement;2018-05;
48.860124999051855,2.447102700000001;"{""coordinates"": [2.4471027, 48.860124999051855], ""type"": ""Point""}";n7648880122;NON;6;;public;NON;NON;arceaux;93048;Montreuil;2020-06;
48.892836099052055,2.3373042999999987;"{""coordinates"": [2.3373043, 48.892836099052055], ""type"": ""Point""}";n8911329333;NON;4;;public;NON;NON;arceaux;75118;18e Arrondissement;2021-07;
48.86562389905188,2.279295599999999;"{""coordinates"": [2.2792956, 48.86562389905188], ""type"": ""Point""}";n5076228546;NON;10;;public;NON;NON;arceaux;75116;16e Arrondissement;2017-09;
48.86359509905187,2.3994326999999993;"{""coordinates"": [2.3994327, 48.86359509905187], ""type"": ""Point""}";n2267747952;NON;8;;public;NON;NON;arceaux;75120;20e Arrondissement;2018-05;
48.81772919905155,2.322201699999999;"{""coordinates"": [2.3222017, 48.81772919905155], ""type"": ""Point""}";n6271702127;NON;0;;public;NON;NON;ratelier;92049;Montrouge;2019-02;
48.84783849905177,2.290927399999999;"{""coordinates"": [2.2909274, 48.84783849905177], ""type"": ""Point""}";n7597522604;NON;2;;public;NON;NON;arceaux;75115;15e Arrondissement;2020-06;
48.86981779905191,2.3396022999999992;"{""coordinates"": [2.3396023, 48.86981779905191], ""type"": ""Point""}";n6334241662;NON;14;;public;NON;NON;arceaux;75102;2e Arrondissement;2019-03;
48.788280799051364,2.475323499999999;"{""coordinates"": [2.4753235, 48.788280799051364], ""type"": ""Point""}";n8735860807;NON;6;;public;NON;NON;arceaux;94068;Saint-Maur-des-Fossés;2021-05;
48.85915199905182,2.348450700000001;"{""coordinates"": [2.3484507, 48.85915199905182], ""type"": ""Point""}";n7070431139;NON;0;;public;NON;NON;arceaux;75101;1er Arrondissement;2021-10;
48.712277699050865,2.1634148999999994;"{""coordinates"": [2.1634149, 48.712277699050865], ""type"": ""Point""}";n8786623187;NON;40;;public;NON;NON;arceaux;91272;Gif-sur-Yvette;2021-09;
48.78286049905133,2.0554806999999986;"{""coordinates"": [2.0554807, 48.78286049905133], ""type"": ""Point""}";n5664224429;NON;6;;public;NON;NON;arceaux;78297;Guyancourt;2018-06;
48.79838579905145,2.3276014999999988;"{""coordinates"": [2.3276015, 48.79838579905145], ""type"": ""Point""}";n5747720593;NON;8;;public;NON;NON;arceaux;94016;Cachan;2020-02;
48.87434329905194,2.328323299999999;"{""coordinates"": [2.3283233, 48.87434329905194], ""type"": ""Point""}";n6991885746;NON;24;;public;NON;NON;arceaux;75109;9e Arrondissement;2020-01;
48.89436549905209,2.2435856999999997;"{""coordinates"": [2.2435857, 48.89436549905209], ""type"": ""Point""}";n3683107950;NON;2;;public;NON;NON;arceaux;92026;Courbevoie;2015-08;
48.85536399905181,2.3465211999999998;"{""coordinates"": [2.3465212, 48.85536399905181], ""type"": ""Point""}";n8395249581;NON;4;;public;NON;NON;arceaux;75104;4e Arrondissement;2021-02;
48.83306379905167,2.2876458;"{""coordinates"": [2.2876458, 48.83306379905167], ""type"": ""Point""}";n5628186423;NON;18;;public;NON;NON;arceaux;75115;15e Arrondissement;2021-02;
48.759081099051166,2.2782866000000004;"{""coordinates"": [2.2782866, 48.759081099051166], ""type"": ""Point""}";n2639117776;NON;4;;public;NON;NON;ratelier;92002;Antony;2014-01;
48.831773299051655,2.3446607999999993;"{""coordinates"": [2.3446608, 48.831773299051655], ""type"": ""Point""}";n7537095851;NON;2;;public;NON;NON;arceaux;75113;13e Arrondissement;2021-06;
48.74124939905105,2.2263575000000007;"{""coordinates"": [2.2263575, 48.74124939905105], ""type"": ""Point""}";n5934628306;NON;8;;public;NON;NON;arceaux;91312;Igny;2019-01;
48.86245859905185,2.3114532999999993;"{""coordinates"": [2.3114533, 48.86245859905185], ""type"": ""Point""}";n2634446139;NON;10;;public;NON;NON;arceaux;75107;7e Arrondissement;2018-05;
48.87135929905192,2.2458243;"{""coordinates"": [2.2458243, 48.87135929905192], ""type"": ""Point""}";n5804925815;NON;6;;public;NON;NON;arceaux;75116;16e Arrondissement;2020-01;
48.90613009905214,2.3384127999999995;"{""coordinates"": [2.3384128, 48.90613009905214], ""type"": ""Point""}";n8569609642;NON;4;;public;NON;NON;arceaux;93070;Saint-Ouen;2021-03;
48.8388283990517,2.272094900000001;"{""coordinates"": [2.2720949, 48.8388283990517], ""type"": ""Point""}";n5628186450;NON;10;;public;NON;NON;inconnu;75115;15e Arrondissement;2018-05;
48.82970219905164,2.359063999999999;"{""coordinates"": [2.359064, 48.82970219905164], ""type"": ""Point""}";n4333771603;NON;10;;public;NON;NON;arceaux;75113;13e Arrondissement;2020-12;
48.83330869905165,2.3075342;"{""coordinates"": [2.3075342, 48.83330869905165], ""type"": ""Point""}";n7555665082;NON;2;;public;NON;NON;arceaux;75115;15e Arrondissement;2021-06;
48.697672299050765,2.187817400000001;"{""coordinates"": [2.1878174, 48.697672299050765], ""type"": ""Point""}";n2108512135;NON;6;;public;NON;NON;arceaux;91471;Orsay;2020-08;
48.83464489905167,2.3141747;"{""coordinates"": [2.3141747, 48.83464489905167], ""type"": ""Point""}";n7489638540;NON;6;;public;NON;NON;arceaux;75114;14e Arrondissement;2021-05;
48.88497059905201,2.3563497;"{""coordinates"": [2.3563497, 48.88497059905201], ""type"": ""Point""}";n4333771649;NON;2;;public;NON;NON;arceaux;75118;18e Arrondissement;2021-07;
48.82054229905157,2.3372810999999993;"{""coordinates"": [2.3372811, 48.82054229905157], ""type"": ""Point""}";n2682494215;NON;22;;public;NON;NON;arceaux;75114;14e Arrondissement;2018-05;
48.90159169905212,2.2589449999999993;"{""coordinates"": [2.258945, 48.90159169905212], ""type"": ""Point""}";n3575145889;OUI;40;;public;NON;NON;arceaux;92026;Courbevoie;2015-06;
48.86218869905187,2.3636228000000004;"{""coordinates"": [2.3636228, 48.86218869905187], ""type"": ""Point""}";n2180504639;NON;16;;public;NON;NON;arceaux;75103;3e Arrondissement;2018-05;
48.87497329905195,2.4127902999999997;"{""coordinates"": [2.4127903, 48.87497329905195], ""type"": ""Point""}";n4511298508;NON;10;;public;NON;NON;arceaux;75120;20e Arrondissement;2016-11;
48.85375039905181,2.4113084000000002;"{""coordinates"": [2.4113084, 48.85375039905181], ""type"": ""Point""}";n5630745398;NON;14;;public;NON;NON;inconnu;75120;20e Arrondissement;2018-06;
48.33658824904845,2.73885155;"{""coordinates"": [2.73885155, 48.33658824904845], ""type"": ""Point""}";w705280995;NON;12;;public;NON;NON;arceaux;77312;Montigny-sur-Loing;2019-07;
48.415681719779116,2.7260569604606553;"{""coordinates"": [2.726056960460655, 48.415681719779116], ""type"": ""Point""}";w591893706;OUI;140;;clientele;OUI;NON;arceaux;77014;Avon;2019-03;
48.85275509905179,2.3351564999999987;"{""coordinates"": [2.3351565, 48.85275509905179], ""type"": ""Point""}";n8191231516;NON;14;;public;NON;NON;arceaux;75106;6e Arrondissement;2020-12;
48.91851399905223,2.3176563;"{""coordinates"": [2.3176563, 48.91851399905223], ""type"": ""Point""}";n4878176016;NON;0;;public;NON;NON;inconnu;92004;Asnières-sur-Seine;2018-09;
48.645165499050435,2.4995396999999993;"{""coordinates"": [2.4995397, 48.645165499050435], ""type"": ""Point""}";n9191255179;OUI;0;;privee;NON;NON;ratelier;91617;Tigery;2021-10;
48.89254549905209,2.5002376;"{""coordinates"": [2.5002376, 48.89254549905209], ""type"": ""Point""}";n431532484;NON;10;;public;NON;NON;inconnu;93077;Villemomble;2009-07;
48.92985599905231,2.3039558999999996;"{""coordinates"": [2.3039559, 48.92985599905231], ""type"": ""Point""}";n8151113295;NON;0;;public;NON;NON;inconnu;92036;Gennevilliers;2020-11;
48.853349999051794,2.3805110000000007;"{""coordinates"": [2.380511, 48.853349999051794], ""type"": ""Point""}";n2180504630;NON;8;;public;NON;NON;arceaux;75111;11e Arrondissement;2020-11;
48.825757199051615,2.348202599999999;"{""coordinates"": [2.3482026, 48.825757199051615], ""type"": ""Point""}";n2328496617;NON;14;;public;NON;NON;arceaux;75113;13e Arrondissement;2020-12;
48.843456599051734,2.3139767999999994;"{""coordinates"": [2.3139768, 48.843456599051734], ""type"": ""Point""}";n7599501896;NON;8;;public;NON;NON;inconnu;75115;15e Arrondissement;2021-04;
48.93287259905233,2.0428290000000007;"{""coordinates"": [2.042829, 48.93287259905233], ""type"": ""Point""}";n7477563270;NON;10;;public;NON;NON;inconnu;78498;Poissy;2021-05;
48.8244336990516,2.2906473999999992;"{""coordinates"": [2.2906474, 48.8244336990516], ""type"": ""Point""}";n5224941228;NON;6;;public;NON;NON;arceaux;92075;Vanves;2017-11;
48.854393299051814,2.6502416000000006;"{""coordinates"": [2.6502416, 48.854393299051814], ""type"": ""Point""}";n7669345948;NON;3;;public;NON;NON;arceaux;77468;Torcy;2020-06;
48.84094599905171,2.4172097;"{""coordinates"": [2.4172097, 48.84094599905171], ""type"": ""Point""}";n8047941362;NON;8;;public;NON;NON;arceaux;94067;Saint-Mandé;2020-10;
48.85630539905181,2.376620099999999;"{""coordinates"": [2.3766201, 48.85630539905181], ""type"": ""Point""}";n2288399314;NON;14;;public;NON;NON;arceaux;75111;11e Arrondissement;2018-05;
48.80595475347593,2.618279239196332;"{""coordinates"": [2.618279239196332, 48.80595475347593], ""type"": ""Point""}";w674995690;OUI;60;;clientele;OUI;NON;arceaux;77169;Émerainville;2021-10;
48.818359499051574,2.3585836999999996;"{""coordinates"": [2.3585837, 48.818359499051574], ""type"": ""Point""}";n5628678423;NON;6;;public;NON;NON;arceaux;75113;13e Arrondissement;2019-10;
48.87893339905195,2.2801880999999993;"{""coordinates"": [2.2801881, 48.87893339905195], ""type"": ""Point""}";n7293060105;NON;14;;public;NON;NON;arceaux;75117;17e Arrondissement;2020-03;
48.72355619905094,2.2689539999999995;"{""coordinates"": [2.268954, 48.72355619905094], ""type"": ""Point""}";n4207786076;NON;4;;public;NON;NON;arceaux;91377;Massy;2021-05;
48.705964099050824,2.3926488999999997;"{""coordinates"": [2.3926489, 48.705964099050824], ""type"": ""Point""}";n8711668783;NON;0;;public;NON;NON;inconnu;91027;Athis-Mons;2021-05;
48.88955584905205,2.3131915499999995;"{""coordinates"": [2.31319155, 48.88955584905205], ""type"": ""Point""}";w791852927;NON;22;;public;NON;NON;arceaux;75117;17e Arrondissement;2020-04;
48.85802589905183,2.379319699999999;"{""coordinates"": [2.3793197, 48.85802589905183], ""type"": ""Point""}";n2177689713;NON;16;;public;NON;NON;arceaux;75111;11e Arrondissement;2018-05;
48.781763999051314,1.9828752999999992;"{""coordinates"": [1.9828753, 48.781763999051314], ""type"": ""Point""}";n5664200259;NON;10;;public;NON;NON;arceaux;78621;Trappes;2018-06;
48.73646369905103,2.2531815999999987;"{""coordinates"": [2.2531816, 48.73646369905103], ""type"": ""Point""}";n2327965731;NON;12;Accroch' Vélo;public;NON;NON;arceaux;91377;Massy;2013-06;
48.91390729905221,2.491241299999998;"{""coordinates"": [2.4912413, 48.91390729905221], ""type"": ""Point""}";n9306740051;NON;10;;public;NON;NON;inconnu;93010;Bondy;2021-12;
48.85436459905179,2.359717399999999;"{""coordinates"": [2.3597174, 48.85436459905179], ""type"": ""Point""}";n7904268085;NON;20;;public;NON;NON;inconnu;75104;4e Arrondissement;2020-09;
48.86045559905184,2.2772419999999993;"{""coordinates"": [2.277242, 48.86045559905184], ""type"": ""Point""}";n7604956868;NON;20;;public;NON;NON;arceaux;75116;16e Arrondissement;2020-06;
48.88572529905202,2.2956885;"{""coordinates"": [2.2956885, 48.88572529905202], ""type"": ""Point""}";n5679738820;NON;2;;public;NON;NON;arceaux;75117;17e Arrondissement;2018-06;
48.830499199051644,2.3040460000000005;"{""coordinates"": [2.304046, 48.830499199051644], ""type"": ""Point""}";n8401689912;NON;8;;public;NON;NON;autres;75115;15e Arrondissement;2021-07;
48.8687583990519,2.3764000999999997;"{""coordinates"": [2.3764001, 48.8687583990519], ""type"": ""Point""}";n8849762165;NON;10;;public;NON;NON;arceaux;75111;11e Arrondissement;2021-06;
