ID_station;station_name;month;value;type
10025;Jemmapes - Ecluses Saint-Martin;Juillet;4630;arrival
10026;Gare de l'Est - Chateau Landon;Juillet;4934;arrival
10027;Dunkerque - Alsace;Juillet;;arrival
10028;Gare du Nord - Dunkerque;Juillet;3398;arrival
10029;Dunkerque - Rocroy;Juillet;1152;arrival
1003;Saint-Denis - Rivoli;Juillet;7515;arrival
10031;Louis Blanc - Aqueduc;Juillet;4751;arrival
10032;Claude Vellefaux - Hôpital Saint-Louis;Juillet;2755;arrival
10033;Gare du Nord - Saint-Vincent de Paul;Juillet;668;arrival
10034;Louis Blanc - La Chapelle;Juillet;2702;arrival
10036;Aqueduc - Villette;Juillet;3911;arrival
10037;Quai de Valmy;Juillet;2160;arrival
10038;Place du Colonel Fabien;Juillet;3452;arrival
10039;Sambre et Meuse - Villette;Juillet;3372;arrival
10041;Gare du Nord - La Chapelle;Juillet;1559;arrival
10042;Enghien - Faubourg Poissonnière;Juillet;;arrival
1006;Grande Truanderie - Saint-Denis;Juillet;5401;arrival
1007;Turbigo - Française;Juillet;4802;arrival
1008;Les Halles - Saint-Eustache;Juillet;3839;arrival
10105;Mazagran - Bonne Nouvelle;Juillet;3380;arrival
10107;Gare du Nord - Hôpital Lariboisière;Juillet;1628;arrival
10110;Louis Blanc - Jemmapes;Juillet;1955;arrival
10113;Parmentier - Hôpital Saint-Louis;Juillet;2765;arrival
10114;Granges aux Belles - Hôpital Saint-Louis;Juillet;3506;arrival
10115;Granges aux Belles;Juillet;2329;arrival
1012;Jean-Jacques Rousseau - Deux Ecus;Juillet;3069;arrival
1013;Place du Palais Royal;Juillet;5501;arrival
1014;Rivoli - Musée du Louvre;Juillet;4168;arrival
1015;Place André Malraux;Juillet;3741;arrival
10151;Gare du Nord - Faubourg Saint-Denis;Juillet;7304;arrival
10152;Gare du Nord - Place de Valenciennes;Juillet;3315;arrival
10153;Gare du Nord - Denain;Juillet;3853;arrival
1016;Thérèse - Opéra;Juillet;3186;arrival
10161;Gare de l'Est - Faubourg-Saint-Martin;Juillet;3269;arrival
10162;Alexandre Parodi - Quai de Valmy;Juillet;2465;arrival
10163;Gare du Nord - Demarquay;Juillet;1706;arrival
10164;Claude Vellefaux - Sambre et Meuse;Juillet;1826;arrival
10165;Gare de l'Est - Place du 11 Novembre 1918;Juillet;3632;arrival
10166;Strasbourg - Saint-Denis;Juillet;5442;arrival
1017;Saint-Honoré - 29 juillet;Juillet;3134;arrival
1018;Alger - Rivoli;Juillet;4989;arrival
1020;Cambon - Rivoli;Juillet;7392;arrival
10201;Magenta - Chabrol;Juillet;6592;arrival
1021;Halles - Bourdonnais;Juillet;5002;arrival
1022;Danielle Casanova - Place Vendôme;Juillet;3950;arrival
1023;Saint-Honoré - Musée du Louvre;Juillet;3463;arrival
1024;Coquillière - Louvre;Juillet;3114;arrival
1025;Oratoire - Rivoli;Juillet;4062;arrival
1026;Place du Lieutenant Henri Karcher;Juillet;2111;arrival
11001;Richard Lenoir - Place de la Bastille;Juillet;15196;arrival
11002;Roquette - Thiéré;Juillet;3713;arrival
11003;Keller - La Roquette;Juillet;3684;arrival
11004;Charonne - Faubourg Saint-Antoine;Juillet;8422;arrival
11006;Ledru-Rollin - Place du Père Chaillet;Juillet;5420;arrival
11007;Jean Macé - Faidherbe;Juillet;4445;arrival
11009;Boulets - Voltaire;Juillet;3314;arrival
11010;Boulets - Faubourg Saint-Antoine;Juillet;2978;arrival
11011;Richard Lenoir - Voltaire;Juillet;5159;arrival
11012;Montreuil - Voltaire;Juillet;3412;arrival
11014;Place de la Nation - Taillebourg;Juillet;6019;arrival
11016;Philippe-Auguste;Juillet;1263;arrival
11017;Charonne - Bureau;Juillet;2951;arrival
11018;Saint-Maur - République;Juillet;4065;arrival
11019;Charonne - Philippe-Auguste;Juillet;3246;arrival
1102;Française - Etienne Marcel;Juillet;3725;arrival
11020;Belfort - Voltaire;Juillet;4540;arrival
11021;Charonne - Pierre Bayle;Juillet;2848;arrival
11022;Roquette - Auguste Laurent;Juillet;4043;arrival
11023;Saint-Maur - Roquette;Juillet;4422;arrival
11024;Mairie du 11ème;Juillet;7874;arrival
11025;Froment - Bréguet;Juillet;6106;arrival
11026;Chemin Vert - Saint-Maur;Juillet;5885;arrival
11027;Saint-Ambroise - Parmentier;Juillet;3582;arrival
11028;Guillaume Bertrand - République;Juillet;3303;arrival
11029;Ménilmontant - Oberkampf;Juillet;7600;arrival
11030;Oberkampf - République;Juillet;4448;arrival
11031;Jacquard - Ternaux;Juillet;4186;arrival
11032;Jean-Pierre Timbaud - Vaucouleurs;Juillet;6574;arrival
11033;Bréguet - Sabin;Juillet;5496;arrival
11034;Parmentier - Fontaine au Roi;Juillet;5295;arrival
11035;Parmentier - Abel Rabaud;Juillet;3592;arrival
11036;Jules Ferry - Faubourg du Temple Paris;Juillet;6194;arrival
11037;Faubourg Du Temple - Republique;Juillet;9818;arrival
11038;Temple - Charlot;Juillet;2306;arrival
11039;Richard Lenoir - Jean-Pierre Timbaud;Juillet;3153;arrival
11040;Temple - Jean-Pierre Timbaud;Juillet;2500;arrival
11041;Square Saint-Ambroise;Juillet;7019;arrival
11042;Grand Prieuré - Crussol;Juillet;4260;arrival
11043;Place Pasdeloup;Juillet;4359;arrival
11044;Square du Bataclan;Juillet;3162;arrival
11046;Place de la République - Voltaire;Juillet;5217;arrival
11047;Amelot - Saint-Sébastien;Juillet;4956;arrival
11048;Place Mireille Havet;Juillet;8959;arrival
11101;Charles Delescluze;Juillet;3204;arrival
11102;Alexandre Dumas - Voltaire;Juillet;4281;arrival
11103;Pelée - Alphonse Baudin;Juillet;2756;arrival
11104;Charonne - Robert et Sonia Delauney;Juillet;1556;arrival
11105;Parmentier - République;Juillet;3165;arrival
11107;Faidherbe - Dahomey;Juillet;2602;arrival
11109;Pierre Levée - Fontaine Timbaud;Juillet;4984;arrival
11110;Roquette - Folie Regnault;Juillet;4888;arrival
11111;Léon Frot - Charonne;Juillet;3335;arrival
11112;Jules Vallès - Charonne;Juillet;3612;arrival
11113;Richard Lenoir - Republique;Juillet;3019;arrival
11114;Ledru-Rollin - Charonne;Juillet;4921;arrival
11115;Montreuil - Gonnet;Juillet;2835;arrival
11116;Faubourg St-Antoine - Place de la Nation;Juillet;2824;arrival
1116;Ventadour - Opéra;Juillet;2820;arrival
1117;Pont Neuf - Rivoli;Juillet;10403;arrival
1119;Cossonnerie - Sébastopol;Juillet;8086;arrival
1120;Lavandieres Sainte Opportune - Rivoli;Juillet;5501;arrival
1122;Pont-Neuf - Quai du Louvre;Juillet;;arrival
12001;Bastille - Biscornet;Juillet;4123;arrival
12002;Lacuée - Lyon;Juillet;3934;arrival
12004;Traversière - Ledru-Rollin;Juillet;7232;arrival
12005;Crozatier - Faubourg Saint-Antoine;Juillet;9440;arrival
12006;Gare de Lyon - Van Gogh;Juillet;5068;arrival
12007;Gare de Lyon - Chalon;Juillet;3226;arrival
12008;Hector Malot - Daumesnil;Juillet;3907;arrival
12009;Charenton - Diderot;Juillet;5385;arrival
12010;Daumesnil - Picpus;Juillet;3064;arrival
12011;Charenton - Place du Col Bourgoin;Juillet;6557;arrival
12013;Montgallet - Reuilly;Juillet;3868;arrival
12015;Place de la Nation - Picpus;Juillet;2110;arrival
12016;Saint-Mande - Picpus;Juillet;3249;arrival
12017;Saint-Mandé - Docteur Arnold Netter;Juillet;3985;arrival
12018;Saint-Mandé - Fabre d'Eglantine;Juillet;1899;arrival
12019;Gare de Reuilly - Picpus;Juillet;2067;arrival
12020;Cours de Vincennes - Soult;Juillet;2799;arrival
12022;Sahel - Général Michel Bizot;Juillet;2879;arrival
12024;Gare de Bercy;Juillet;2384;arrival
12026;Place Ginette Hamelin;Juillet;2846;arrival
12027;Montgallet - Charenton;Juillet;2687;arrival
12028;Vivaldi - Antoine-Julien Hénard;Juillet;1951;arrival
12029;Dugommier;Juillet;5274;arrival
12030;Charenton - Wattignies;Juillet;3774;arrival
12031;Gabriel Lamé;Juillet;3487;arrival
12032;Porte Dorée;Juillet;6417;arrival
12033;François Truffaut - Saint Emilion;Juillet;4313;arrival
12034;Pirogues de Bercy - Libourne;Juillet;1565;arrival
12035;Madagascar - Meuniers;Juillet;2425;arrival
12036;Reuilly - Place Felix Eboue;Juillet;3701;arrival
12037;Reuilly - Daumesnil;Juillet;2413;arrival
12038;Picpus - Louis Braille;Juillet;3120;arrival
12039;Général Michel Bizot - Claude Decaen;Juillet;2628;arrival
12040;Porte de Charenton;Juillet;3465;arrival
12041;Bois de Vincennes.;Juillet;2082;arrival
12043;Daumesnil - Hébrard;Juillet;4121;arrival
12101;Charenton - Prague;Juillet;4598;arrival
12102;Bercy - Traversiére;Juillet;3933;arrival
12105;Bercy - Villot;Juillet;4717;arrival
12106;Gare de Lyon - Roland Barthes;Juillet;2804;arrival
12107;Diderot - Pierre Bourdan;Juillet;2292;arrival
12108;Bercy.;Juillet;3185;arrival
12109;Mairie du 12ème;Juillet;2535;arrival
12111;Claude Decaen - Cannebière;Juillet;1904;arrival
12112;Charenton - Jardiniers;Juillet;938;arrival
12113;Cardinal Lavigerie;Juillet;2604;arrival
12114;Victor Hugo - Jeanne Jugan;Juillet;1016;arrival
12115;Porte de Vincennes;Juillet;1745;arrival
12119;Dom-Pérignon - Gravelle;Juillet;1994;arrival
12120;Lac Daumesnil - Saint-Maurice;Juillet;1931;arrival
12122;Bois de Vincennes - Polygone;Juillet;2089;arrival
12123;Château de Vincennes;Juillet;5465;arrival
12125;Pyramide - Parc Floral;Juillet;1790;arrival
12126;Gravelle - Route du Bac;Juillet;1554;arrival
12127;Tremblay - Lac des Minimes;Juillet;1059;arrival
12128;Pyramide - Ecole du Breuil;Juillet;637;arrival
12129;Bois de Vincennes - Porte Jaune;Juillet;1613;arrival
12150;Bastille - Quai de la Rapée;Juillet;4024;arrival
12151;Gare de Lyon - Place Louis Armand;Juillet;12121;arrival
12153;Terroirs de France - Lheureux;Juillet;1258;arrival
12154;Square Georges Melies;Juillet;3569;arrival
12155;Rottembourg - Général Michel Bizot;Juillet;1991;arrival
12156;Niger - Soult;Juillet;2199;arrival
12157;Fabre d'Eglantine - Place de la Nation;Juillet;4402;arrival
12161;Diderot - Reuilly;Juillet;6448;arrival
12163;Hippodrome Paris-Vincennes;Juillet;922;arrival
12164;Stade Pershing;Juillet;278;arrival
12166;Parc Floral du Bel Air;Juillet;964;arrival
13001;Port-Royal - Hôpital du Val-de-Grâce;Juillet;2853;arrival
13002;Arago - Glacière;Juillet;3440;arrival
13005;Cordelières - Arago;Juillet;3535;arrival
13006;Duméril - Jeanne d'Arc;Juillet;3552;arrival
13007;Le Brun - Gobelins;Juillet;3192;arrival
13008;Place d'Italie - Soeur Rosalie;Juillet;4797;arrival
13009;Auguste Blanqui - Corvisart;Juillet;1376;arrival
13010;Place d'Italie - Vincent Auriol;Juillet;5677;arrival
13011;Hôpital - Campo-Formio;Juillet;2319;arrival
13013;Saint-Marcel - Hôpital;Juillet;4097;arrival
13014;Gare d'Austerlitz;Juillet;2761;arrival
13015;Chevaleret - Louise Weiss;Juillet;3955;arrival
13016;Primo Levi - Frigos;Juillet;2503;arrival
13017;Nationale - Vincent Auriol;Juillet;3525;arrival
13018;Bruant - Vincent Auriol;Juillet;3664;arrival
13019;Fernand Braudel - Vincent Auriol;Juillet;3460;arrival
13020;Paul Klee - Place Augusta Holmes;Juillet;1694;arrival
13021;Boussingault - Tolbiac;Juillet;4146;arrival
13022;Butte aux Cailles - Esperance;Juillet;2123;arrival
13023;Bobillot - Moulin des Prés;Juillet;2389;arrival
13024;Bobillot - Tolbiac;Juillet;3949;arrival
13025;Place de Rungis;Juillet;2865;arrival
13026;Place Jean Delay;Juillet;2171;arrival
13027;Mazagran - Pierre de Coubertin;Juillet;942;arrival
13028;Gouthière - Poterne des Peupliers;Juillet;1535;arrival
13030;Italie - Tolbiac;Juillet;4141;arrival
13032;Italie - Jardin Joan Miro;Juillet;3674;arrival
13033;Porte d'Italie;Juillet;1915;arrival
13035;Choisy - Tolbiac;Juillet;2650;arrival
13036;Olympiades;Juillet;5088;arrival
13037;Ivry - Baudricourt;Juillet;1421;arrival
13038;Choisy - Malmaisons;Juillet;3340;arrival
13039;Ivry - Simone Weil;Juillet;1514;arrival
13041;Porte d'Ivry;Juillet;2570;arrival
13043;Dunois - Clisson;Juillet;2845;arrival
13044;Place Jeanne d'Arc;Juillet;2433;arrival
13045;Jean Colly - Tolbiac;Juillet;3483;arrival
13046;Eugène Oudiné - Dessous Des Berges;Juillet;2113;arrival
13047;Boutroux - Porte de Vitry;Juillet;1352;arrival
13048;Wurtz - Tolbiac;Juillet;2986;arrival
13049;Vincent Auriol - Louise Weiss;Juillet;1593;arrival
13050;Quai Panhard et Levassor;Juillet;3132;arrival
13051;Halle Freyssinet - Parvis Alan Turing;Juillet;1116;arrival
13052;Leredde - Tolbiac;Juillet;3121;arrival
13053;Chevaleret - Tolbiac;Juillet;3159;arrival
13054;Pau Casals - Neuve Tolbiac;Juillet;9536;arrival
13055;M.- A. Lagroua Weill-Hallé -  F. Dolto;Juillet;4358;arrival
13101;Croulebarde - Corvisart;Juillet;1800;arrival
13102;Pitié-Salpêtrière;Juillet;1013;arrival
13103;Hôpital Pitié Salpêtrière;Juillet;2441;arrival
13104;Gare d'Austerlitz - Quai Saint-Bernard;Juillet;2976;arrival
13106;Bobillot - Paulin Mery;Juillet;2936;arrival
13109;Brillat-Savarin - Küss;Juillet;1115;arrival
13110;Moulin de la Pointe;Juillet;1090;arrival
13113;Vistule - Choisy;Juillet;2799;arrival
13114;Nationale - Marcel Duchamp;Juillet;1556;arrival
13116;Place du Docteur Yersin;Juillet;1057;arrival
13117;Stade Georges Carpentier;Juillet;2412;arrival
13118;Regnault - Patay;Juillet;2670;arrival
13120;Pierre Joseph Desault;Juillet;1833;arrival
13121;Bruneseau - Quai d'Ivry;Juillet;2582;arrival
13122;Parc de Choisy;Juillet;2407;arrival
13123;BNF - Bibliothèque Nationale de France;Juillet;5302;arrival
13125;Gare d'Austerlitz - Pont Charles de Gaulle;Juillet;5966;arrival
13126;Place Nationale - Château-des-Rentiers;Juillet;1567;arrival
13128;Quai de la Gare - Pont de Bercy;Juillet;2945;arrival
13515;Auguste Blanqui - Glacière;Juillet;3319;arrival
13516;Glacière - Soeur Catherine Marie;Juillet;1802;arrival
14001;Edgar Quinet - Gaité;Juillet;4277;arrival
14002;Edgar Quinet - Raspail;Juillet;1816;arrival
14003;Schoelcher - Raspail;Juillet;1831;arrival
14004;Port Royal - Hôpital Cochin;Juillet;2752;arrival
14005;René Coty - Place Denfert-Rochereau;Juillet;4900;arrival
14006;Saint-Jacques - Tombe Issoire;Juillet;2632;arrival
14007;Ferrus - Saint-Jacques;Juillet;2407;arrival
14008;Mouton Duvernet - Général Leclerc;Juillet;3132;arrival
14009;Tombe Issoire - René Coty;Juillet;2797;arrival
14010;Jean Moulin - Place Victor et Hélène Basch;Juillet;5538;arrival
14011;Place des Droits de l'Enfant;Juillet;3707;arrival
14012;Sibelle - Alésia;Juillet;1903;arrival
14013;Liard - Amiral Mouchez;Juillet;2118;arrival
14014;Jourdan - Stade Charléty;Juillet;3311;arrival
14016;René Coty - Parc Montsouris;Juillet;2469;arrival
14018;Porte d'Orléans;Juillet;4393;arrival
14019;Sarrette - Général Leclerc;Juillet;2897;arrival
14020;Cimetière de Montrouge;Juillet;1320;arrival
14021;Place de la Porte de Châtillon;Juillet;2517;arrival
14022;Didot - Mariniers;Juillet;3079;arrival
14023;Adolphe Pinard - Victor Hugo;Juillet;956;arrival
14025;Jacquier - Didot;Juillet;1415;arrival
14026;Plantes - Moulin Vert;Juillet;3177;arrival
14027;Gergovie - Alésia;Juillet;2436;arrival
14028;Alésia - Suisses;Juillet;1432;arrival
14030;Pernety - Raymond Losserand;Juillet;2685;arrival
14031;Didot - Place de Moro-Giafferi;Juillet;2282;arrival
14032;Mairie du 14ème;Juillet;3902;arrival
14034;Ouest - Château;Juillet;1569;arrival
14035;Maine - Jean Zay;Juillet;2640;arrival
14036;Boulard - Daguerre;Juillet;2218;arrival
14101;Gare Montparnasse - Edgar Quinet;Juillet;4382;arrival
14103;Maine - Liancourt;Juillet;1497;arrival
14104;Boyer-Barret - Raymond Losserand;Juillet;1781;arrival
14106;Marc Sangnier - Porte de Vanves;Juillet;597;arrival
14108;Le Brix et Mesmin - Jourdan;Juillet;1169;arrival
14110;Abbé Carton - Plantes;Juillet;1005;arrival
14111;Cassini - Denfert-Rochereau;Juillet;1091;arrival
14112;Méchain - Faubourg Saint-Jacques;Juillet;1155;arrival
14113;Santé - Arago;Juillet;1488;arrival
14116;Romain Rolland;Juillet;710;arrival
14117;Gare Montparnasse - René Mouchotte;Juillet;3359;arrival
14122;Colonel Monteil - Brune;Juillet;872;arrival
14124;David Weill - Parc Montsouris;Juillet;2853;arrival
14125;Dareau - Broussais;Juillet;1865;arrival
14127;Odessa - Départ;Juillet;3746;arrival
14128;Gergovie - Vercingétorix;Juillet;2380;arrival
14130;Jonquoy - Didot;Juillet;1624;arrival
14131;Jourdan - Monticelli;Juillet;2487;arrival
14132;Bézout - Général Leclerc;Juillet;3732;arrival
14133;Froidevaux - Boulard;Juillet;2126;arrival
14134;Château - Place de Catalogne;Juillet;1862;arrival
14135;Jourdan - Cité Universitaire;Juillet;2867;arrival
14136;Auguste Cain - Jean Moulin;Juillet;1246;arrival
14137;Maurice d'Ocagne - General Maudhuy;Juillet;514;arrival
14138;Porte de Vanves;Juillet;3903;arrival
14139;Pierre Larousse - Raymond Losserand;Juillet;3099;arrival
15001;Gare Montparnasse - Arrivée;Juillet;5287;arrival
15002;Maine - Antoine Bourdelle;Juillet;1853;arrival
15003;Gare Montparnasse - Vaugirard;Juillet;7219;arrival
15004;Vaugirard - Pasteur;Juillet;3252;arrival
15005;Place Jacques et Thérèse Tréfouël;Juillet;;arrival
15006;Cherche-Midi - Hôpital Necker;Juillet;5953;arrival
15008;Sèvres - Lecourbe;Juillet;6249;arrival
15009;Suffren - Pérignon;Juillet;4852;arrival
15010;Square Cambronne;Juillet;207;arrival
15011;Cambronne - Villa Croix Nivert;Juillet;4825;arrival
15012;Cambronne - Mademoiselle;Juillet;5216;arrival
15013;Volontaire - Lecourbe;Juillet;7686;arrival
15014;Volontaires - Vaugirard;Juillet;4459;arrival
15017;Place Falguière;Juillet;2697;arrival
15018;Dutot - Place Alleray;Juillet;2386;arrival
15019;Paul Barruel - Vaugirard;Juillet;3115;arrival
15020;Mairie du 15ème;Juillet;4342;arrival
15021;Joseph Liouville - Croix Nivert;Juillet;3435;arrival
15022;Emile Zola - Fondary;Juillet;5496;arrival
15023;La Motte-Picquet - Grenelle;Juillet;153;arrival
15024;Suffren - La Motte-Piquet;Juillet;3811;arrival
15025;Dupleix - du Guesclin;Juillet;2714;arrival
15026;Bir Hakeim;Juillet;6717;arrival
15027;Duhamel - André Gide;Juillet;720;arrival
15028;Grenelle - Dr Finlay;Juillet;;arrival
15029;Emeriau - Place de Brazzaville;Juillet;2481;arrival
15030;Emeriau - Beaugrenelle;Juillet;6669;arrival
15031;Théâtre - Lourmel;Juillet;4209;arrival
15032;Félix Faure - Lourmel;Juillet;3078;arrival
15033;Place Violet;Juillet;2672;arrival
15034;Lakanal - Commerce;Juillet;3984;arrival
15035;Place Etienne Pernet;Juillet;3567;arrival
15036;Croix Nivert - Square Saint-Lambert;Juillet;2842;arrival
15038;Place Adolphe Cherioux - Vaugirard;Juillet;6943;arrival
15039;Abbé Groult - Convention;Juillet;880;arrival
15040;Saint-Amand - Labrouste;Juillet;3031;arrival
15041;Franquet - Labrouste;Juillet;1939;arrival
15042;Henry Farman;Juillet;800;arrival
15043;Brancion - Lefebvre;Juillet;2044;arrival
15044;Dantzig - Lefebvre;Juillet;1443;arrival
15045;Porte de la Plaine;Juillet;718;arrival
15046;Parc Georges Brassens - Brancion;Juillet;2089;arrival
15047;Morillons - Dantzig;Juillet;1409;arrival
15049;Porte de Versailles;Juillet;3439;arrival
15050;Dominique Pado - Croix Nivert;Juillet;2131;arrival
15052;Convention - Vaugirard;Juillet;7270;arrival
15053;Lecourbe - Convention;Juillet;3723;arrival
15054;Lecourbe - Jean Maridor;Juillet;2050;arrival
15055;Vasco de Gama;Juillet;2452;arrival
15056;Place Balard;Juillet;2831;arrival
15057;Lucien Bossoutrot - Général Martial Vallin;Juillet;1556;arrival
15058;Place du Moulin de Javel;Juillet;2135;arrival
15059;Parc André Citroën;Juillet;2050;arrival
15060;Place de la Montagne du Goulet;Juillet;1733;arrival
15061;Square Desnouettes;Juillet;1734;arrival
15062;Convention - Lourmel;Juillet;2347;arrival
15063;Convention - Saint-Charles;Juillet;2919;arrival
15064;Javel - André Citroën;Juillet;3849;arrival
15067;Desaix - Edgar Faure;Juillet;2452;arrival
15068;Général Martial Valin - Pont du Garigliano;Juillet;1366;arrival
15069;Félix Faure - Convention;Juillet;4177;arrival
15070;Balard - Montagne de la Fage;Juillet;1532;arrival
15071;Suffren - Champ de Mars;Juillet;;arrival
15072;Place Fernand Forest;Juillet;6010;arrival
15102;Square Bela Bartok;Juillet;1327;arrival
15103;Cauchy - Cévennes;Juillet;1341;arrival
15104;Hôpital Européen Georges Pompidou;Juillet;1952;arrival
15105;Fédération - Suffren;Juillet;2080;arrival
15106;Grenelle - Violet;Juillet;5180;arrival
15107;Palais des Sports;Juillet;1351;arrival
15108;Lourmel - Marie Skobtsov;Juillet;2603;arrival
15109;Cevennes - Bergers;Juillet;2675;arrival
15110;Place Robert Guillemard;Juillet;1219;arrival
15111;Olivier de Serres - Leriche;Juillet;2650;arrival
15112;Vigée-Lebrun - Anselme Payen;Juillet;1593;arrival
15113;Arsonval - Falguière;Juillet;2682;arrival
15114;Pasteur - Cotentin;Juillet;2628;arrival
15120;Colonel Pierre Avia;Juillet;1519;arrival
15122;Place Charles Vallin;Juillet;4629;arrival
15123;Commerce - Letellier;Juillet;6559;arrival
15125;Parc Suzanne Lenglen;Juillet;5690;arrival
15126;Ernest Renan - Parc des Expositions;Juillet;1975;arrival
15127;Place Charles Michels;Juillet;4031;arrival
15128;Cadix - Hameau;Juillet;3116;arrival
15129;Hôpital Necker;Juillet;2840;arrival
15131;Charles Lecocq - Lecourbe;Juillet;1802;arrival
15132;Bargue -  Dutot;Juillet;1796;arrival
15133;Saint Lambert - Blomet;Juillet;3270;arrival
15201;Place Amédée Gordini - Lefebvre;Juillet;1973;arrival
15311;Quai du Président Roosevelt - Pont Aval;Juillet;436;arrival
16001;Portugais - Kléber;Juillet;1527;arrival
16002;Pergolèse - Malakoff;Juillet;882;arrival
16003;André Maurois - Joseph et Marie Hackin;Juillet;1072;arrival
16004;Université Paris Dauphine;Juillet;;arrival
16005;Raymond Poincaré - Place Victor Hugo;Juillet;1874;arrival
16006;Lauriston - Copernic;Juillet;;arrival
16007;Longchamp - Place d'Iéna;Juillet;3156;arrival
16008;Galilée - Kléber;Juillet;2495;arrival
16009;Saint-Didier - Raymond Poincaré;Juillet;1281;arrival
16010;Belles Feuilles - Place de Mexico;Juillet;1195;arrival
16011;Victor Hugo - La Pompe;Juillet;2011;arrival
16012;Flandrin - Longchamp;Juillet;1810;arrival
16013;Mairie du 16ème;Juillet;1250;arrival
16014;Eylau - Trocadéro;Juillet;3242;arrival
16015;Bassano -  Iéna;Juillet;1167;arrival
16016;Paul Doumer - La Tour;Juillet;1761;arrival
16017;Siam - La Pompe;Juillet;1033;arrival
16018;Flandrin - Henri Martin;Juillet;851;arrival
16019;Porte de la Muette;Juillet;1305;arrival
16020;Place de la Porte de Passy;Juillet;1783;arrival
16021;François Ponsard - La Muette;Juillet;1677;arrival
16022;Jean Bologne - Passy;Juillet;903;arrival
16023;Passy - Place du Costa Rica;Juillet;3136;arrival
16024;Ranelagh - Maison de la Radio;Juillet;2689;arrival
16025;Jean de la Fontaine - Boulainvilliers;Juillet;2545;arrival
16026;Ranelagh - Mozart;Juillet;2126;arrival
16027;Mozart - Jasmin;Juillet;1232;arrival
16029;Maison de Radio - France;Juillet;2630;arrival
16030;Place de Barcelone - Mirabeau;Juillet;3770;arrival
16031;Vignes - Boulainvilliers;Juillet;1018;arrival
16032;Eglise d'Auteuil;Juillet;1120;arrival
16033;Marché d'Auteuil;Juillet;1598;arrival
16034;Porte d'Auteuil;Juillet;2349;arrival
16036;Porte Molitor;Juillet;3050;arrival
16037;Molitor - Michel-Ange;Juillet;1319;arrival
16038;Molitor - Chardon-Lagache;Juillet;1211;arrival
16039;Exelmans - Versailles;Juillet;2994;arrival
16040;Exelmans - Michel-Ange;Juillet;1904;arrival
16041;Versailles - Claude Terrasse;Juillet;2927;arrival
16042;Murat - Porte de Saint-Cloud;Juillet;4603;arrival
16043;Place de Passy;Juillet;1835;arrival
16044;Porte de Saint Cloud - Parc des Princes;Juillet;1959;arrival
16101;Malakoff - Place de la Porte Maillot;Juillet;1140;arrival
16102;Pergolèse - Marbeau;Juillet;795;arrival
16103;Traktir - Foch;Juillet;1427;arrival
16104;Paul Valery - Victor Hugo;Juillet;1145;arrival
16105;Crevaux - Bugeaud;Juillet;557;arrival
16107;Benjamin Godard - Victor Hugo;Juillet;1058;arrival
16108;Sablons - Georges Mandel;Juillet;766;arrival
16110;Octave Feuillet - Albéric Magnard;Juillet;612;arrival
16111;Faustin Hélie - Desbordes-Valmore;Juillet;622;arrival
16112;Chernoviz - Raynouard;Juillet;826;arrival
16115;Raffet - Montmorency;Juillet;1304;arrival
16116;George Sand - Jean de La Fontaine;Juillet;1628;arrival
16118;Michel-Ange - Parent de Rosan;Juillet;1186;arrival
16121;Jardin d'Acclimatation;Juillet;982;arrival
16122;Route de la Muette - Porte de Neuilly;Juillet;929;arrival
16123;Mahatma Gandhi;Juillet;534;arrival
16124;Route de Sèvres - Porte de Bagatelle;Juillet;1364;arrival
16129;Ceinture du Lac Inferieure - Saint-Cloud;Juillet;1154;arrival
16136;Théophile Gautier - François Millet;Juillet;1616;arrival
16138;Saint-Cloud - Hippodrome;Juillet;1264;arrival
16139;Suresnes - Muette à Neuilly;Juillet;1796;arrival
17001;Guy Môquet - Saint-Ouen;Juillet;3522;arrival
17003;Jacques Kellner - Saint-Ouen;Juillet;2332;arrival
17004;Legendre - Clichy;Juillet;3537;arrival
17005;Brochant - Clichy;Juillet;3126;arrival
17006;Guy Môquet - Compoint;Juillet;2056;arrival
17007;Navier - Epinettes;Juillet;1439;arrival
17008;Porte Pouchet-Bessières;Juillet;2472;arrival
17009;Paul Bodin - Clichy;Juillet;2018;arrival
17010;Jonquière - Docteur Paul Brousse;Juillet;1972;arrival
17011;Fragonard - Porte de Clichy;Juillet;2911;arrival
17012;Mairie du 17ème;Juillet;2892;arrival
17013;Legendre - Dulong;Juillet;2428;arrival
17015;Place de Lévis;Juillet;2233;arrival
17016;Brochant - Square des Batignolles;Juillet;2862;arrival
17017;Gare de Pont-Cardinet;Juillet;2249;arrival
17018;Parc Monceau;Juillet;1765;arrival
17019;Phalsbourg - Villiers;Juillet;1529;arrival
17020;Jouffroy d'Abbans - Malesherbes;Juillet;2029;arrival
17021;Jouffroy d'Abbans - Villiers;Juillet;1583;arrival
17022;Pereire - Place de Wagram;Juillet;1574;arrival
17023;Porte d'Asnières;Juillet;2855;arrival
17024;Villiers - Batignolles;Juillet;3725;arrival
17025;Chazelles - Courcelles;Juillet;2215;arrival
17026;Jouffroy d'Abbans - Wagram;Juillet;2867;arrival
17027;Place du Maréchal Juin - Péreire;Juillet;2425;arrival
17028;Reims - Raymond Pitet;Juillet;917;arrival
17029;Pierre Demours - Laugier;Juillet;2073;arrival
17030;Pereire - Rennequin;Juillet;1496;arrival
17031;Place de la Porte de Champerret;Juillet;1221;arrival
